Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [130] Options::Options(int, char**) [101] decltype (_S_construct({parm#1}, {parm#2}, (forward<std::pair<std::string, std::string> >)({parm#3}))) std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::construct<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::pair<std::string, std::string>&&) [32] std::move_iterator<std::string*> std::__make_move_if_noexcept_iterator<std::string*, std::move_iterator<std::string*> >(std::string*)
 [131] Options::~Options()    [19] std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [65] std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&)
  [50] __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned int) [102] std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator() [2] std::abs(double)
  [51] __gnu_cxx::new_allocator<std::string>::allocate(unsigned int, void const*) [57] std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [66] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
  [52] _ZN9__gnu_cxx13new_allocatorISsE9constructISsIRKSsEEEvPT_DpOT0_ [138] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::lower_bound(std::string const&) [125] std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&)
  [79] __gnu_cxx::new_allocator<std::string>::new_allocator() [73] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end() [17] std::string const& std::forward<std::string const&>(std::remove_reference<std::string const&>::type&)
  [80] __gnu_cxx::new_allocator<std::string>::~new_allocator() [103] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [67] std::_Rb_tree_node<std::pair<std::string const, std::string> >*& std::forward<std::_Rb_tree_node<std::pair<std::string const, std::string> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<std::string const, std::string> >*&>::type&)
  [81] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::deallocate(std::_Rb_tree_node<std::pair<std::string const, std::string> >*, unsigned int) [104] std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert<std::pair<std::string, std::string>, void>(std::pair<std::string, std::string>&&) [68] std::string& std::forward<std::string&>(std::remove_reference<std::string&>::type&)
  [82] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::destroy<std::_Rb_tree_node<std::pair<std::string const, std::string> > >(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [139] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::map() [43] std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&)
  [83] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::allocate(unsigned int, void const*) [140] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~map() [126] std::_Rb_tree_iterator<std::pair<std::string const, std::string> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::string const, std::string> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::string const, std::string> > >::type&)
  [84] _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKSsSsEEE9constructIS5_IS2_ISsSsEEEEvPT_DpOT0_ [141] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [18] std::pair<std::string, std::string>&& std::forward<std::pair<std::string, std::string> >(std::remove_reference<std::pair<std::string, std::string> >::type&)
 [132] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::new_allocator() [105] std::pair<std::string const, std::string>::pair<std::string, std::string, void>(std::pair<std::string, std::string>&&) [127] bool&& std::forward<bool>(std::remove_reference<bool>::type&)
 [133] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::~new_allocator() [106] std::pair<std::string const, std::string>::~pair() [44] void std::_Destroy<std::string*>(std::string*, std::string*)
  [20] __gnu_cxx::new_allocator<std::string>::max_size() const [107] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::string const, std::string> >*&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*&, void>(std::_Rb_tree_node<std::pair<std::string const, std::string> >*&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*&) [45] void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&)
  [85] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::max_size() const [108] std::pair<std::string, std::string>::pair<std::string&, std::string&, void>(std::string&, std::string&) [46] void std::_Destroy<std::string>(std::string*)
  [25] std::_Select1st<std::pair<std::string const, std::string> >::operator()(std::pair<std::string const, std::string> const&) const [109] std::pair<std::string, std::string>::~pair() [47] bool std::operator==<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&)
  [72] std::pair<std::string, std::string>::first_type& std::_Select1st<std::pair<std::string const, std::string> >::operator()<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&) const [110] std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, std::string> >&&, bool&&) [16] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  [26] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [58] void std::vector<std::string, std::allocator<std::string> >::_M_emplace_back_aux<std::string const&>(std::string const&) [24] bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [21] std::move_iterator<std::string*>::base() const [59] std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [48] bool std::operator!=<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&)
  [86] std::move_iterator<std::string*>::operator*() const [111] std::vector<std::string, std::allocator<std::string> >::vector() [35] bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  [87] std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator*() const [112] std::vector<std::string, std::allocator<std::string> >::~vector() [69] std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  [49] std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, std::string> > const&) const [60] std::vector<std::string, std::allocator<std::string> >::operator[](unsigned int) [164] std::ostream& operator<< <double>(std::ostream&, Matrix<double>&)
  [88] std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator!=(std::_Rb_tree_iterator<std::pair<std::string const, std::string> > const&) const [113] std::_Rb_tree_iterator<std::pair<std::string const, std::string> > std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_<std::pair<std::string, std::string> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, std::string>&&) [33] operator new(unsigned int, void*)
  [89] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::size() const [114] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_node() [129] std::istream& operator>><double>(std::istream&, Matrix<double>&)
